4.65824271 0.0496 -0.1386005345 -0.1920505311 -0.6154258671
4.67076181 0.0522 0.1215680141 0.1835239957 0.6387935238
4.68309409 0.0444 0.0626820915 0.0025691540 0.6189015088
4.71447834 0.0679 -0.1102478912 -0.6225830568 0.4341670977
4.74458054 0.1491 -0.2472352008 -1.0792229679 0.2387630878
4.76708652 0.1015 -0.1915373523 -0.8513202296 0.3276297080
4.75574171 0.0463 -0.0786500419 -0.3658830698 0.5075839268
4.72701595 0.0426 0.0092475678 0.0231561721 -0.6060492749
4.74221289 0.0463 -0.0195280158 -0.1207584404 -0.6192425518
4.81197756 0.0449 0.0239893360 0.1567862439 0.5961789132
4.89396599 0.0446 0.0251971692 0.1902565327 0.5791133560
4.93658437 0.0527 0.0398847825 0.2878327897 0.5926652051
4.93137531 0.0714 0.0662158656 0.4337456348 0.6310697576
4.91462859 0.0958 -0.0983284264 -0.5834567251 -0.6674149131
4.90992484 0.1343 -0.1388274257 -0.7767948737 -0.7027527529
4.89186339 0.1233 0.1262321127 0.7277923870 0.6949980889
4.82065726 0.0414 0.0949314942 0.4470763491 -0.3764725945
4.71980320 0.0369 0.0847835483 0.3567188267 -0.4295904902
4.64187640 0.0382 -0.0906400563 -0.3706179689 0.4358909732
4.61860658 0.0418 0.1044148971 0.4251008613 -0.4213602545
4.63710461 0.0421 -0.1106236992 -0.4316184503 0.4146866782
4.66496466 0.0312 -0.0746822896 -0.2297058131 0.4628925085
4.68247956 0.0367 0.0053003201 -0.1182503054 -0.5530958308
4.71351117 0.0486 -0.0279327831 -0.2554581312 -0.5957512320
4.77165279 0.0404 0.0076958499 0.1387814833 0.5709057858
4.82127697 0.0309 -0.0623726776 -0.1590476220 0.4822280072
4.82828630 0.0405 0.1293626909 0.4189222053 -0.3878765451
4.79327026 0.0638 -0.1860666463 -0.6514622588 0.2898427367
4.74311580 0.1034 -0.2365944262 -0.8943916488 0.1838373438
4.71156918 0.1625 0.2882516986 1.1482343984 -0.0785679637
4.70763783 0.2222 0.3325464312 1.3474621117 -0.0029351179
4.72602581 0.2655 0.3581723244 1.4707464166 0.0444828726
4.75099471 0.2888 0.3602637112 1.5312496822 0.0839073184
4.76954174 0.2977 0.3458284971 1.5533772005 0.1218065455
4.78466474 0.1142 -0.2058674527 -0.9508309433 0.1655690198
4.73976434 0.1019 0.1337523935 0.6179928376 0.6913674106
4.69188053 0.0644 -0.0868359231 -0.3755733524 -0.6414666733
4.63698271 0.0449 0.0431939835 0.1728393144 0.6027580414
4.59582339 0.0381 -0.0142505656 -0.0337695138 -0.5805477511
4.59297989 0.0360 0.0032629050 0.0775298406 -0.5602640067
4.62845979 0.0365 0.0207547837 0.1996626425 -0.5303841679
4.68081343 0.0390 0.0342197489 0.2714413250 -0.5150489284
4.72370815 0.0383 -0.0239975781 -0.1907072086 0.5419137241
4.74536762 0.0562 0.0417566432 0.2363421950 0.6522394275
4.75167355 0.1249 0.1075164668 0.7156864354 0.7412915772
4.76569243 0.1208 0.0992114794 0.7088934616 0.7226668483
4.77185926 0.0848 0.0689656825 0.5251083108 0.6667213194
4.75211412 0.0676 -0.0523940898 -0.4280690248 -0.6280459059
4.71413848 0.0684 -0.0463590527 -0.4471685174 -0.6247645459
4.69210746 0.0809 0.0426618793 0.5287956106 0.6496096805
4.70573381 0.0878 -0.0394234214 -0.5619555691 -0.6667366740
4.74477078 0.0678 -0.0230756726 -0.4182969656 -0.6382454781
4.76971887 0.0502 0.0000036163 0.2421440376 0.6090650761
4.77452837 0.0459 0.0181920443 -0.1568081933 -0.6058802464
4.77294281 0.0467 -0.0285008055 0.1475863692 0.6141523955
4.76961232 0.0445 -0.0363832967 0.1177468001 0.6043267819
4.75209033 0.0360 -0.0504204574 -0.0315970335 0.5527907655
4.71277666 0.0330 -0.0685378083 -0.2229169320 0.4811926272
4.67178359 0.0360 -0.0838401428 -0.3638768255 0.4180434287
4.64718491 0.0435 0.0995216622 0.4973540303 -0.3537442023
4.63650566 0.0703 -0.1255320850 -0.7379729870 0.2418733560
4.61827060 0.1354 0.1650339293 1.0791802492 -0.0715027206
4.59669966 0.1344 -0.1797328936 -1.0747072273 0.0767058080
4.58806710 0.0471 -0.1259551344 -0.5473737224 0.3219689192
4.59567226 0.0309 -0.0555502096 0.0219574772 0.5204333046
4.63088113 0.0522 -0.0203062057 0.3272825169 0.5934234648
4.68532110 0.0642 -0.0055862787 0.4431926611 0.6027192956
4.72547128 0.0689 -0.0075850864 -0.4928338308 -0.5931960375
4.74498135 0.0770 0.0277324154 0.5610206953 0.5887532729
4.76680125 0.0999 -0.0549057140 -0.6988516746 -0.6035887391
4.80454926 0.1971 -0.1107903060 -1.0967565274 -0.6775400987
4.82734922 0.5229 0.2216998967 1.9430002716 0.7728641875
4.82530202 0.6144 -0.2508110394 -2.1434701811 -0.7345487037
4.84040904 0.0468 0.0162768127 0.2830252583 0.5603908733
4.74232518 0.0361 0.0121041127 0.1240622941 0.5435037038
4.65719808 0.0464 -0.0329730522 -0.2407636826 -0.5893320813
4.61163130 0.0601 -0.0477658298 -0.3837764865 -0.6183953793
4.60158601 0.0767 0.0612010585 0.5223416043 0.6355825422
4.61434933 0.0911 0.0737775633 0.6196678633 0.6453634989
4.65134810 0.0984 0.0773374882 0.6641552673 0.6452051400
4.71613259 0.1093 0.0721003753 0.7209020213 0.6491370283
4.79288574 0.1388 0.0648709711 0.8544260797 0.6693897561
4.84359814 0.4193 -0.1031828832 -1.7115574734 -0.7704299342
4.79671318 0.3271 -0.1071144452 -1.6408053854 -0.2825464072
4.75429542 0.1719 -0.0999059098 -1.2102317293 -0.0339710995
4.72353345 0.0592 0.0803725388 0.6734798159 -0.2269406326
4.71027588 0.0263 0.0585973030 0.2482547545 -0.4040315924
4.70915821 0.0371 0.0393863796 -0.1603118207 -0.5423872797
4.70046765 0.0809 -0.0166125681 0.5369132534 0.6431516515
4.69111152 0.1424 -0.0229256470 -0.8613070110 -0.7044919271
4.69728358 0.2181 -0.0718388669 -1.1603253990 -0.7372899299
4.73271285 0.2764 0.0986705354 1.3507762489 0.7410522318
4.80336730 0.2461 0.0833242756 1.2574769232 0.7093576575
4.84591723 0.0988 0.0327104825 0.6723451189 0.6159314055
4.81937757 0.0380 -0.0015888613 0.1795728581 0.5380562944
4.77407007 0.0346 -0.0125684467 0.0492497586 0.5418232709
4.75463220 0.0394 0.0157528098 -0.0688148524 -0.5775428525
4.74853990 0.0503 -0.0174115307 0.1880828371 0.6297954012
4.71729655 0.0840 -0.0129254461 0.4679541278 0.7122356856
4.65273872 0.1422 0.0002175062 0.7961826775 0.7830298287
4.57855129 0.1852 -0.0180471541 -1.0004688929 -0.8063534960
4.52722722 0.1927 -0.0223001932 -1.0502762672 -0.7958504779
4.50998115 0.1625 0.0029375064 -0.9429266941 -0.7627418516
4.51402307 0.1194 0.0436568922 -0.7509579279 -0.7170537995
4.53284502 0.0832 -0.0755844116 0.5450536350 0.6678242732
4.57067565 0.0595 -0.0891864868 0.3578012495 0.6285377588
4.63686242 0.0450 0.0923358088 -0.1780485416 -0.5963555738
4.73166302 0.0396 -0.0923955771 0.0499429126 0.5752170448
4.84066627 0.0427 0.0836039359 -0.0786488926 -0.5886433466
4.93531501 0.0794 -0.0565140225 0.4293823578 0.6846915404
4.98643980 0.1653 0.0116432788 -0.8726631464 -0.7690061429
4.99982663 0.1609 -0.0236124524 -0.8856965616 -0.7268023304
4.99252750 0.0792 0.0265274255 0.5368991300 0.5990102516
4.96195105 0.0358 -0.0169905506 -0.2386723565 -0.4871607342
4.92107703 0.0282 -0.0168291386 -0.1714365153 -0.4516106553
4.88561585 0.0276 -0.0177109004 -0.1728449218 -0.4473252780
4.85426237 0.0264 -0.0175445655 -0.1482328109 -0.4472563235
4.82456010 0.0235 -0.0134985929 -0.0653868698 -0.4411191291
4.80049670 0.0222 0.0026646752 -0.0330947231 0.4336336596
4.79339707 0.0238 -0.0086488136 -0.0447584373 0.4481647377
4.80428393 0.0302 0.0163725353 -0.0841566004 -0.4991336438
4.81970294 0.0343 -0.0239072652 0.1318167889 0.5216638332
4.82860907 0.0284 0.0301354223 0.0287403618 -0.4883776750
4.82034301 0.0286 -0.0311352334 -0.1186065919 0.4765697391
4.80699164 0.0304 0.0253737758 0.0490812734 -0.5052341609
4.80540962 0.0373 0.0165402929 -0.1073126418 -0.5524017924
4.80957227 0.0489 0.0060720886 -0.2465217822 -0.5953837433
4.82287293 0.0559 -0.0065970972 -0.3016095675 -0.6178868430
4.83660899 0.0556 -0.0176340208 -0.2843311783 -0.6230082673
4.84477334 0.0541 -0.0224636924 -0.2587769334 -0.6233355285
4.85869834 0.0518 0.0204286963 0.2427334580 0.6132042544
4.87142390 0.0383 0.0089675100 0.1004646598 0.5571037527
4.86023402 0.0327 0.0143503391 0.3089043103 -0.4234404099
4.81557951 0.0533 0.0360632206 0.5695223781 -0.3548986100
4.76771901 0.0536 -0.0449118555 -0.5565309680 0.3839092697
4.74378284 0.0457 0.0481461584 0.4441958350 -0.4403356757
4.74337245 0.0403 0.0514291411 0.2966724533 -0.5057313411
4.75456978 0.0401 -0.0559891210 -0.2033492094 0.5475012006
4.76073210 0.0401 -0.0622025080 -0.1893510179 0.5518209750
4.74904742 0.0394 0.0685163318 0.2323713606 -0.5291889612
4.73021652 0.0380 -0.0668985135 -0.2671675590 0.5017347757
4.71333698 0.0358 0.0577251220 0.2884555821 -0.4729186750
4.70512370 0.0369 -0.0490193574 -0.3629955246 0.4312534045
4.69539335 0.0400 0.0452210474 0.4260180854 -0.4048217848
4.67496348 0.0390 0.0462235215 0.4114678561 -0.4115725631
4.66311782 0.0339 0.0462790649 0.3147232301 -0.4418897474
4.67506672 0.0312 0.0443510160 0.1649455716 -0.4931678178
4.71719441 0.0360 0.0431297993 0.0296873590 -0.5556329648
4.78373768 0.0414 -0.0405309102 -0.0003647531 0.5932117579
4.84099130 0.0419 -0.0353991694 -0.1069484084 0.5835217077
4.86219023 0.0444 -0.0294793609 -0.3165505108 0.5209747432
4.84316054 0.0541 -0.0194460982 -0.5195959900 0.4308479698
4.80737870 0.0672 -0.0032378483 -0.6755119131 0.3373657425
4.78358503 0.0757 -0.0127963222 0.7556360698 -0.2739144410
4.77250750 0.0629 0.0219995131 -0.6759202393 0.2844906445
4.76520997 0.0322 -0.0267914384 0.3595397726 -0.3820264674
4.74954353 0.0342 0.0296501267 0.1282102857 0.5261796625
4.72334363 0.0686 -0.0330736239 -0.4387909302 -0.6317255693
4.71998039 0.0737 0.0397736712 0.4378984498 0.6665897123
4.73568389 0.0502 0.0498309119 0.1895185190 0.6277960780
4.73956704 0.0388 -0.0558821122 0.2775081750 -0.5037384367
4.72087105 0.0713 0.0487302380 -0.6925475568 0.3664759801
4.69261280 0.1067 -0.0375778863 0.9226977676 -0.2751417415
4.67336766 0.1296 -0.0289312501 1.0412333865 -0.2168196597
4.66736924 0.1308 0.0227680447 -1.0490981924 0.2069655951
4.67627013 0.1025 0.0163002428 -0.9091024300 0.2608328522
4.69825742 0.0521 0.0111069328 -0.5569433344 0.3767765286
4.70413967 0.0370 -0.0091289681 -0.1171018579 -0.5545216194
4.69516394 0.1022 -0.0078280431 -0.6620027101 -0.6707175855
4.70758918 0.1253 -0.0044020444 -0.7748829898 -0.6970457763
4.73831133 0.0848 -0.0052117236 0.5383400125 0.6636124532
4.76591642 0.0399 -0.0112449994 0.0789780620 0.5793001961
4.77656965 0.0422 0.0062245285 0.3696762723 -0.4732539174
4.79091965 0.0746 0.0003285708 -0.7124968705 0.3581955193
4.81556102 0.1127 -0.0005784564 0.9449600960 -0.2493184274
4.84486418 0.1167 0.0010798271 0.9674159597 -0.2174317119
4.86339756 0.0632 0.0024444578 -0.6443955958 0.3393007515
4.83060690 0.0375 0.0050401829 0.0457811523 -0.5608002009
